block_id	hash	time	size	is_overwintered	version	version_group_id	expiry_height	lock_time	is_coinbase	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	cdd_total	shielded_value_delta	join_split_raw	shielded_input_raw	shielded_output_raw	binding_signature
2061596	0fdf0e21e998dfdf47670417cc4f7e08a355eadeea1ef4961e609fd2e6d90dad	2023-04-23 10:25:06	9312	1	5	26a7270a	2061636	0	0	1	0	96349277	36.4104	\N	\N	96349277	36.4104	10346787	3.9101	0.036599343415972	0	[]	[]	[]	\N
2061596	164499e5826b87dbee05fbb93ef5b44c0d7ff231454e6f519fb43094841a2f5b	2023-04-23 10:25:06	1341001	1	5	26a7270a	2077715	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0	[]	[]	[]	\N
2061596	9fdd01accedfadb7f545939c7d62f15b1fefc8e94d8669d9b3b6fdef69637e81	2023-04-23 10:25:06	393	1	4	892f2085	0	0	0	2	2	1763390345	666.3853	1763385825	666.3835	4520	0.0017	11501.272	0.0043	9.0507297488241	0	[]	[]	[]	\N
2061596	2123e30bc92d75b89097a76539a6c67369862816f0154359f6662f018cf57a3e	2023-04-23 10:25:06	504	1	4	892f2085	499999999	0	0	3	1	96135	0.0363	93225	0.0352	2910	0.0011	5773.8096	0.0022	0.0065819066048611	0	[]	[]	[]	\N
2061596	bdf71bd30172ca8a2bf17c1e618fbf2028cd04ec313b0680e0a0b15b4b147475	2023-04-23 10:25:06	654	1	4	892f2085	2061634	0	0	4	1	31715	0.012	31600	0.0119	115	0	175.84097	0.0001	0.0000024410271990741	0	[]	[]	[]	\N
2061597	360110df058832b190b31a52a707f564e86cca191db8d8692d0da7dbe02f786a	2023-04-23 10:26:34	205	1	4	892f2085	2061597	0	1	1	4	0	0	312502000	118.0945	0	0	0	0	0	0	[]	[]	[]	\N
2061597	16d84657e57d5a03ebd95ba20fffb49292951416e67e117563f3aae0d47fc78e	2023-04-23 10:26:34	9313	1	5	26a7270a	2061637	0	0	1	0	4952000000	1871.3608	\N	\N	4952000000	1871.3608	531729860	200.9407	0.7571287037037	0	[]	[]	[]	\N
2061597	6ce6474a32aa9b056ae87b61b23437505b3f8ffccedadc81019e6d3d2b7f6320	2023-04-23 10:26:34	10480	1	5	26a7270a	2061646	0	0	2	0	4501495837	1701.1154	\N	\N	2250748419	850.5579	214766050	81.1601	0.29023300708437	2250747418	[]	[]	[{"cv": "e31fe60d9ba25408510b15f85d1d944d73461b40ca95c41d781a248fc4e46664", "cmu": "5ed63a49f8e08a028b3171c5a5d2f531384312d5830afc5496fb9b8304e21ef5", "proof": "99168a6debe1c41c891300f7df36e7878a603da25f355173e9dde05529e430665cbf3009b10eadc9ac58cd1f01107269b038771d436ea10dfd702d5e3813a17b71d1cbb2e525c686f9fa2e8aa63d768c192416703c11e3f736876e679d6520191217174f429edd2a83a4810a553ecb3541699a44be52412210f5c46fc5d828796683922a6ef2a0da602b0719d8b2dc78b457bb60a746b82452fe188e4bcf72120f478bd5cb5eab32a2005e18d6a55b4dd9e77bb30b054f8df50ce0d994f63aa6", "ephemeralKey": "2186b69903f2bc98df49f5dc69089f17757bad12f43fd5efe670d28a8ccf0aa9", "encCiphertext": "4fc73020e688e1884d1b1ad747bbdb682ac71d468cf92c4f4f54cefdafef52d6d7e466285505c2e990aa644fd53b679fa9f62ef16978d9baa7a74be707619ac307880c9de38c2efd57c8cdd9db6f5e6f943ffebb625c39d2200162f05cbe9de3ce336fe5650d9e8eb98761b4c1e3d9489a41993677973abc334341bfe506cdd4f5a87ad25b59b37f1fa45ee2cf32e08f53450a453eda5cf445d6b3d8daebcb3f7db01538c6d5a9d58892809cf526171953f798fb5dd35152b7360aff1aeb2f846c0b54afaa3e0c405d2b14176fc12d1f2b688dd0ccc0199fad4908aea2a7e5c4d3e0b03ac5c0842267ad1ccfde59635bd4a2a4432a3b2934715d257ad312bc3d538ad441ca487970f11773c45b3d47e47a516fa1a31119a0e6418286881dccbaaf2c87d7993b60a6bb3f9beb0ace7f0dc1a5bcc8c19f2dfb579c1357644a96dc319cd9128c6bb230e97c4d05e63c5c062c1900612cc6d924c6abd960006680b39bcdee4e5d61c0c8eae82a76582e20014c18eb88778f7abf999aeb89bd96ca51cce98e30f87164f1779fd87600beaee835bfa20e52f4c939adced1b8afdae37dad81c90b9e6991658a00266bd42e2192b5e957ae30ac28a0699394afc17131794899247088ace63e202f28667c1f2cbca1a8f0defe81f1580f4310ba7436d4b1ee5965db3f1f052de9d2eeed22b0fa8c070db203f5077d92c7e59f9b1af5be7942a3b4aa9282233662282a8896407f08a8f2a0ff8557f1fa721b36402f5e82373602f30000cb22861fcab831f18b060473de7a6a3831d4f0a2371838a3f56e46f0ef99d2", "outCiphertext": "66bb3753df88c0eb14c9be8853a72a9a5714ab638f2b60c39ba8d34f0970bf2c4e75fd287a7d7c9bbab1c983ed89c74389a45d9e04bb6f409a6c9bebaeb4aed10e0beddb34161d78298da56191592e5a"}]	2bb50ca84af19934f45cd340ddd6c496c3ca48cd4817c7685981dc71221228351ffd67d291d9aedf882016db7e95b9476298c2f8449280899ac66a577e483206
2061598	96da91637de1297869bdb0e4644307dfdb71c47d2a727e99224195c9ce526750	2023-04-23 10:26:55	205	1	4	892f2085	2061598	0	1	1	4	0	0	312500000	118.0938	0	0	0	0	0	0	[]	[]	[]	\N
2061599	dd9227d30bde5a15bd3698e81441cab0155bfeb62d99299fb529c171f63b836b	2023-04-23 10:26:57	205	1	4	892f2085	2061599	0	1	1	4	0	0	312500000	118.0938	0	0	0	0	0	0	[]	[]	[]	\N
2061600	77da5834e788d7c94167328bf6c5a1011e1576cde0bbe9cd87b62bcec80e329d	2023-04-23 10:27:05	205	1	4	892f2085	2061600	0	1	1	4	0	0	312500000	118.0938	0	0	0	0	0	0	[]	[]	[]	\N
2061601	58717be57e22055163c9e2c4c2087468720f6045845e945ce5f8bfd0423ba369	2023-04-23 10:28:19	205	1	4	892f2085	2061601	0	1	1	4	0	0	312502450	118.0947	0	0	0	0	0	0	[]	[]	[]	\N
2061601	56d567da673751c756734a2027d402d2ea85ec1667c4ede6427358bb7c3605f3	2023-04-23 10:28:19	245	1	4	892f2085	0	0	0	1	2	111897550	42.2861	111895100	42.2852	2450	0.0009	10000	0.0038	14.510444307303	0	[]	[]	[]	\N
2061602	02ea71bb5d041f73d83d4a927933ffd45e954481c6cc118ec45239b30f6ecc3f	2023-04-23 10:28:56	238	1	4	892f2085	2061602	583291072	1	1	4	0	0	312501069	118.0942	0	0	0	0	0	0	[]	[]	[]	\N
2061602	8d7b9907671a0ce4318c2c2395ed480d106f88a2ca0f32e781201625a1b650ec	2023-04-23 10:28:56	9312	1	5	26a7270a	2061642	0	0	1	0	13738523896	5191.7881	\N	\N	13738523896	5191.7881	1475356900	557.5374	1.330919502425	0	[]	[]	[]	\N
2061602	8ca2b6d1dddc97ceed920142fdea11cd13f594137b99852844943b4677094247	2023-04-23 10:28:56	504	1	4	892f2085	2061641	0	0	3	1	762669	0.2882	762600	0.2882	69	0	136.90475	0.0001	0.000052379043402778	0	[]	[]	[]	\N
2061603	0c116cd3f80cf724731981aeb4b4ff4a00868824f459110c985e4d95b95e744e	2023-04-23 10:30:51	205	1	4	892f2085	2061603	0	1	1	4	0	0	312512074	118.0983	0	0	0	0	0	0	[]	[]	[]	\N
2061603	1dc4bed71341c4948eb3d8021d7dc575253ca6e19a5f4d960c27740272921479	2023-04-23 10:30:51	511	1	4	892f2085	2061643	0	0	0	1	\N	\N	499998000	188.9492	1000	0.0004	1956.9471	0.0007	0	-499999000	[]	[{"cv": "9f844cb54b72725007c93e4204bda752322e3346b67652a81911e7f7944478aa", "rk": "6d6d017ccb40657353d627f73879af094ae56d6ace7bc3cbcfc8c2546e89c005", "proof": "ac9526f3e931494df7ce04bc63dc77f16dc7631c66d970af4512215834746deeba7348d3312da3ed28870db9dc3f01cb8bc22e45d472507c5d45e7bd2c3b41ee1c26d045686a9a21be9f60eb67b4bff0d7ac459c401c15c5d8c80e2f602d4ffa11cfa5bc3b8325f7c3c703b81d73ce90beb5daa8844e907d34b253b9f2ab85f02e835a3537cbfc9722caf212adaae31e82d1b881c53f17e5bc93a5ef723a0e5a4960693812130beda4479c5ff0e2bd0dc87715453261f274d9ba45d6aeb3e496", "anchor": "011f3af95567f28cbc42dc2e6ec0bc09840694c6acf6b8670cd947e74a1093f6", "nullifier": "596551ff009257a4cfbbe2363bb44023a35addf5f5f48501b4eff85fedc51a72", "spendAuthSig": "1d158cb0a613b634c73fa5148c49b45684a5398799169cb3955847bef44108cbe16b4146eaf0d7bd66c90f459636fe36cb5f24f62436ae8bcedc01f74b86f60a"}]	[]	a329514012bc9ec6d0a1d5b1088c277562e39d96bfb8503194814956380e41d76d96289b3aee824d7ff64d67635a6a014320def25f414c82413e08aaa4db3406
2061603	fac8d5fcbdbbaed8c6fa483ec72a52364e51c9a3d5dff35ca869148089689b7e	2023-04-23 10:30:51	993841	1	5	26a7270a	2077704	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0	[]	[]	[]	\N
2061603	d3195e4a08fb75a09810b6a66458569e7efbc42c8d774d0e1ed7be05b2e9d2cb	2023-04-23 10:30:51	245	1	4	892f2085	0	0	0	1	2	217839691	82.3216	217839465	82.3215	226	0.0001	922.449	0.0003	6.835854886849	0	[]	[]	[]	\N
2061603	e2b4c1ec060f5cba688dee767fd90cccc6da6f117379a1c39738f5615be48b02	2023-04-23 10:30:51	244	1	4	892f2085	0	0	0	1	2	73033254	27.5993	73028754	27.5976	4500	0.0017	18442.623	0.007	4.3384542340562	0	[]	[]	[]	\N
2061603	707988345e7f374bc4317a336f7c6cb7f10091889d0889e2aa7c55d9fd5c453c	2023-04-23 10:30:51	4053	1	4	892f2085	2061643	2061592	0	1	114	1095431121	413.9634	1095427068	413.9619	4053	0.0015	1000	0.0004	0.07936804186875	0	[]	[]	[]	\N
2061603	af4dfe3a1300fba2e5b28bcdb79a033f1e5f8ac35496d4e24390aa75bc7a52ab	2023-04-23 10:30:51	210	1	4	892f2085	0	0	0	1	1	29530	0.0112	29345	0.0111	185	0.0001	880.9524	0.0003	0.0000034520023148148002	0	[]	[]	[]	\N
2061603	d53029e69b8e534d66d0e4bd0759f580c49badef8147778b020af4a0b40a7281	2023-04-23 10:30:51	210	1	4	892f2085	0	0	0	1	1	9642	0.0036	9457	0.0036	185	0.0001	880.9524	0.0003	0.0000011271319444443999	0	[]	[]	[]	\N
2061603	b2c3133bc4350a67448f57cd4eb2b87c1c03e9c56b9dd53bcab3e91f66c23cc5	2023-04-23 10:30:51	211	1	4	892f2085	0	0	0	1	1	4660	0.0018	4475	0.0017	185	0.0001	876.7772	0.0003	5.4474537037037e-7	0	[]	[]	[]	\N
2061603	34ebe6ef9d600cf9cf6a537ea8b119b2f5a3a5e14e266d87c94e94a8d3a96695	2023-04-23 10:30:51	211	1	4	892f2085	0	0	0	1	1	28399	0.0107	28214	0.0107	185	0.0001	876.7772	0.0003	0.0000033197905092593	0	[]	[]	[]	\N
2061603	b4f5bddac98657f61be2e792a66eec9a152bd5b10ef729d7d75c061e1a2aed67	2023-04-23 10:30:51	211	1	4	892f2085	0	0	0	1	1	31371	0.0119	31186	0.0118	185	0.0001	876.7772	0.0003	0.0000036672118055556	0	[]	[]	[]	\N
2061603	9c494b8fd87d2b388a7833dd8073cdaecd115d87f9e2e79c35c41a12d6403e5b	2023-04-23 10:30:51	211	1	4	892f2085	0	0	0	1	1	16480	0.0062	16295	0.0062	185	0.0001	876.7772	0.0003	0.0000019264814814815	0	[]	[]	[]	\N
2061603	c4d3ab4e3fb93516b35d468d56a70e02ea06d647317a31dfdbf76e1c85dd1328	2023-04-23 10:30:51	211	1	4	892f2085	0	0	0	1	1	5212	0.002	5027	0.0019	185	0.0001	876.7772	0.0003	6.0927314814815e-7	0	[]	[]	[]	\N
2061604	46562d131d4804e823dca7168ff8321e6c423f57f4c506080f7a27486a157a3f	2023-04-23 10:31:45	205	1	4	892f2085	2061604	0	1	1	4	0	0	312501000	118.0941	0	0	0	0	0	0	[]	[]	[]	\N
2061604	0b97ed6f4d2aa052e9d77eae7bf623ee1d080f6390e39b62658ab36e66821f51	2023-04-23 10:31:45	2329	1	4	892f2085	2061644	0	0	0	4	\N	\N	218300000	82.4956	1000	0.0004	429.36884	0.0002	0	-218301000	[]	[{"cv": "31e103156f9a92af09f981c24e1aebef3278a8785863762f7fb2cf8e4bfdbc52", "rk": "6e78bf689462b870cc4a3fe1275d4a5490e438be79192df8558ff34608dfa9f4", "proof": "a01e7d12594e7553110c360935c5d677955562c9590675a897f223fe0f91a196919a64ddbf674602fa0295f6f9c58870ae23c98ea77ebe436b1da4ec231958418ad06d3143fd04b008e5b1b6eb01c088635574e57cf39f122fa7f9d5c4ca3e811255c9215383b50576b0b9befa6348e9aa999e6632891ab985cf081341db74ad7d5e7af8490dba5f12ef17f1698c9e4eb63f48af6f1aea27d39910179e1caacfd90321d138d5e2a80359255cc6694f00227e4286a8638c17e60ffe37d75c7a4c", "anchor": "011f3af95567f28cbc42dc2e6ec0bc09840694c6acf6b8670cd947e74a1093f6", "nullifier": "5444888afbb8d2a196f9ec8de13a1d21ce829fa7e6db8e8a1f4fe6af71ed5bb9", "spendAuthSig": "ecfc532ed51c3dae15b6af97b85be250f8c193b77f2163c2905a8987a828fc42fbb90b5a15b22c22d163c5d4b73f9e77632515372735bcd7f5ba49ab4715f304"}, {"cv": "85a3af7225edd1a70a4c1c5d81d1789e45fea25ddad99792ff8ef7a1bf54d7cf", "rk": "04e8cbca5d6197808c1ae2c4615854141d722c8ce8ef51b6eee35a7d97db4c25", "proof": "8f1de91d31e3ac92c3c8eb1b4ca0a425106544fa612b72a84160fd82c234585fae672b316e6ccbb6cf5f73801dc7adeba0149d2be23eb8155b1101ec94d6bc76d95ec76483a6f667be8194d157245d9fbbfc1e26ef233a989b5300089923facd0b1ff382acf2a0511af5efd1305c6fa0e916b272238eae65fdb12f5f993868fc06cae32e0b6f15729450c705b7f671b7a30ec4135c5cea412e7819f64153a7681fc5bbd701909dc93353081d0d71322ba359227242747033e895febe63eabb4f", "anchor": "011f3af95567f28cbc42dc2e6ec0bc09840694c6acf6b8670cd947e74a1093f6", "nullifier": "de7e24525755f8767a6a2d8f82149845f6785ff8b18704706bb5cd80d900b089", "spendAuthSig": "33d3e573820001c3ab38db12837403594ad8ebe69190dddceb3dae5e99575c39e8652c08036b4f5a7265a0808a6224b5f5912fa19d69f7862daa7c10e0eb0106"}, {"cv": "3ace70cf940f913d8a8e6c7a1489228e51d7c7491e9d47b82ec59fb97b8ae3e2", "rk": "ddc2dff87ca22c4a6d0bc6cec57c5711ef8dd1ab792baa844944cb16f87dff6a", "proof": "b5eca90c8433fbfe07748b394f9255f7114b0f67d6c923f563dad7acb5870440e62ce51bc0f1189d731b54381871953a92282f075f2e34f77beca7eb285821a528c9c102fda637ca2df329a7c639c18dc884e94584601f12a2682c7b41553e840a7b616022d059e71302860af0ecdfb3392d99fe889004780bf694fb64bf52152e1d05c2c7513ff112483a280811faf2905c14eadd88ac688ac1e4177384c423722f4424c331163aab5fbb6b6ba9da2d7d4be9b258e543a6f4d0c06e407c2bf1", "anchor": "011f3af95567f28cbc42dc2e6ec0bc09840694c6acf6b8670cd947e74a1093f6", "nullifier": "514ccd3e0846d5a08f7d8215d3dd28953ded1b640e10bc982b2f68684bfaa0d5", "spendAuthSig": "51ebb3f260bd2902b3c45fd649c6ffe8594d07b80e508e430d45059e52e49b32630bb8a98017d075445a229ff168a732c845a624d5f6d4b5a398297b5e0e3b0c"}]	[{"cv": "87cc9f5fe808e039e7c4723a6e394ecb3ee4e658dfe77642c421ba1ff02bfd13", "cmu": "67d679ef3f115a86807e632c42cb9b62c12aedfb87bda619a3f89ce605047291", "proof": "b3ad08dcb198d80ce0b44ad32e8f7acad5f00521515fee9129f079ca7b0e030d6d778c7ca1c4e49e0ea698b5394b7b5a96a8ab67f32fa1f7419248ab6607ea8ad41d5d2d94d8480185d5ebd613ec9ee9014b91d6501a5c9c0bc1afead0c94b6704e296b3a67b72236510b488196951c1f5579acce2ea223b4bff3e48efd3767550627e9570305d9b7d5ec1b8314b22de839fbf33dee3a0a7a75a222bea9ad8b86d4196b1a1b2faedb57d668df4e00af7d8f171a57be290682fa279a591d72b6f", "ephemeralKey": "e8eddb38efdf2af72214ecd7130ba6579d3f62258982071a832013e0dc95d795", "encCiphertext": "272182335245b01fb2ac859362af7de7d55b57b76994bc60a3398424a20d4dea6b2470b45c41c194f4d7d9de5568c643e3fea79c2f727c7afff09d08e78987880008716c37cf4c55f16e4dfba98a5291ee6be98c13123bf6e442b0fb13a000d1e7ad4b3522343a62edf1fd2947290c218d5b9ad5b2a5e7eabb0c505a144a59d08f3eface1f672659a80b204411a20b3cacf1a894df8aed5f3f56deb4316c8536e9e763eada8e513bb5630c108ee3d04159f08787e64e42baf170a606a38158cddda7624e3cc9ff6f60daa689b85fb87a0b2c1bd2aa81173a7539f4b800781945f7448047f38f8df369b3eb262f667f8f02bd218f6ba2a1b7c61955422ed2084c52530266cfa1468078fe0634c9567d7145ae3af86bb6e0522ffcb278480d855582e12218489e27b514125d9400f5065c173ac09ce33f6c311c83edf88bfd8c3774a16eabe88faa597b61ea0d39481de63f29990ea442c83ceae7852fb7f7dbda3d01fc11ba479b5b900007190d99baab8188b3fa6b7970e4649b44450ddd51bcece628f744d3796caa35a8bd8d85d71fad4ef1591b2e22bc254c832e376dc3a9470f24adbfb6606ed05de5eb544e68d47289ea4f95d6751cc489c9b226a80fccc385f572ddf67dfa1e29257f45330a1d7aa5ba5ccad0148d187ee64789ec83574a0cc5a1e0f882096c8987fdfb5c7b7eabad21b9e7c2e8e49c01a591d08813b1a5265d3ae4c900a1255b2a31505f5f8bd940ad49509d9218727dafc39d4411eb1fe2a7bcb91e69f9cf672d04a66a9090da24fd8e5044faeda47a5af1d27cfdb3a6c3c543", "outCiphertext": "68c2c7170e19d7f5a7d21c56a4577ff991a72cf62af089a56abff0e66396d9a1907d7554e68a0682df33cd859966fc8bb78ad3430288a6a2dffbb87a48376ae808f5c80e8232b676c338f2a9249807cc"}]	cbdf7d7ea98730cb18bb537c87d1cd6ab13e2bb46eec69f7a97f66af75caf99361e67594db3084083c0a673a38883d8ca08ba50a08ce9b39d41fe84ec4e84e0a
2061605	79da0eb0a3636bbb66a66b4cea052cb56e6bce386fbbb02994d500dbb2a6c4bf	2023-04-23 10:33:14	205	1	4	892f2085	2061605	0	1	1	4	0	0	312502000	118.0945	0	0	0	0	0	0	[]	[]	[]	\N
2061605	7ff011a2e099f914c8234286208796fbcbffa1dc73e9a806d8d7cbfa6e92a31b	2023-04-23 10:33:14	9199	1	5	26a7270a	2061644	0	0	0	1	\N	\N	599273000	226.4653	0	0	0	0	0	0	[]	[]	[]	\N
2061605	a1680788bb8032db1675c40bc02e16c6774bdb269ef5638c491a041fbd33f946	2023-04-23 10:33:14	757139	1	5	26a7270a	2077728	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0	[]	[]	[]	\N
2061606	a876ea3ee37689d44ca427a8d301f550bdef22dfa602aa600314e17ca01a164d	2023-04-23 10:33:58	205	1	4	892f2085	2061606	0	1	1	4	0	0	312503000	118.0949	0	0	0	0	0	0	[]	[]	[]	\N
2061606	caccefbb4be3b52a61c09ce80239ffd0aa42d5ada684db9187c1bbcc2156498c	2023-04-23 10:33:58	9346	1	5	26a7270a	2061646	0	0	1	1	15000000000	5668.5	10000000000	3779	5000000000	1889.5	534988220	202.1721	0.92361111111111	0	[]	[]	[]	\N
2061606	e55905c624343012d1f524ecd3fbb4d604921d23ad665aff1e3d0aca002af171	2023-04-23 10:33:58	9312	1	5	26a7270a	2061645	0	0	1	0	5025000000	1898.9475	\N	\N	5025000000	1898.9475	539626300	203.9248	0.54495659722222	0	[]	[]	[]	\N
2061606	661928279f98a72d4dff671bdaecfc6a808ad600f2df3f9b40154780ebee16b3	2023-04-23 10:33:58	1463	1	5	26a7270a	2061645	0	0	0	1	\N	\N	241092088	91.1087	1000	0.0004	683.527	0.0003	0	-241093088	[]	[{"cv": "04a42a4cd788fadc46a0f44d74eda3462fb9c2060c521ff80081545e5934c21d", "rk": "66c35cebc63bf98c645965d7e1a2694b0feea5cc09cb744559a656be3f4d8c08", "proof": "a5bf11280ebdc81fe58c9225211e59d0b664121a9238998de5fa103efa5623acf43dc86fb2b901fe868b00e5b190440e97264cce6b44b4183031847066cd7201300bdf4e194f4ba11b4cf50f9b807fb720af2f82c7533cc406c4fb669bc1e5c0135362bdf85fcc28a0bb6be708a69adc3e0285e193bc2bc4de797a582a99cb90d9f2f164dff835c548d6a50d7eddb441a3de5bfff70f3dbcedb2de022571c0e85f476e30030a6a981f1fa693832d433a998974936cebac3efc532dbdaf6f60a7", "anchor": "011f3af95567f28cbc42dc2e6ec0bc09840694c6acf6b8670cd947e74a1093f6", "nullifier": "1ce9c6649a8a754b803674db7c72dacf2dec7c2dde843ac2b9d5c580715bf1e2", "spendAuthSig": "971b5169e165ea8dd2eb8758e6c6995e3d8678181bf1f5de4e29ce9e936db1e39516c7452f8af2aa11b21fef700d1385f837460bd4bbfadf2d63aa937aed110a"}]	[{"cv": "d08e5cadaa14f5c0c0c67630032f6d8c1d29ba6d25347f162688ff7120264bce", "cmu": "32d6278a80afdf763c3418e4a3dc9be05df0991ca2f8df3be4013fd6b9940e6d", "proof": "ab9e77e206930939a68073ff4832ced35c6e0c6edad578b039ec2260b85288648144decac7cb40b9c9f0cb0f32b3fe5bb51ef72790c1b5b50b68c89a46423e0f7be802eee2b1aa9177473a654346270d18cce9515b52f93919fd30cbbbecd7bc0871e63c43d4c44d4e6855fd880df866b00e57d37e9741cdca1bd6341344d5cbe441e21db0c8cb7e2fccb8efc1e3d4dd87a6c7bc451a758b21759965226cd0d40013d5caaccac0eb4629ed1cae6b60de77817b3b148c36f570c61707fb7a8c49", "ephemeralKey": "95ec8ba2ac4c203a1d9939d743f994ebb736608fe67b153443da84f1c28a88f5", "encCiphertext": "fdd649728e4bdd03af7ea2d488c0f01f99831f79458fc6ad5926ae10bff46384d50e6e9c5a97faafe45c27446c3168d0ec4a23bc976fea8349d2707b6a9fab03c3ecd8e784f5ba3390b08d3e74661470c332c3f1e40039d5ff668dea504c2e25f14418e9dd28874d05f51fcfea508f1b8914131ea2612d85469ad59d8da209e3e96fefbae4c66c2e5994f4de95ab24a62e550ae716a9b2e31e4df09b9516b38cdd8d9627e3c1a152e43788aa59e5cad25bcf1b5d3f6532288bd35d6e2a9965ccfe04e63cef6e696b0237951973d56725fb9d6ca318dd6c331ab4c6eb228f6dee8362df4b5269192080c378e0ef0de48d36b758771b715744b5fc7c22bf15d39d433980f078ad48eece64d3dd5b1f66ff260a9353b7eb7b8351750c9454f346fa1323dee93ced4b926defb94254176bda543df34f545cd4f219a86cece86766a79ad843286d1805d82d341925f13ca534870ab3b8146b0a4f793d14e61fcd7ed49a32e12b6c7611fff45a4e41aa628d191bc84cc97d9523c6a516fea85d7c02bf60f24769e0518cfc624f96e1a7b6c0a4f5906b86aba047d4d3f82c0fe7b317618f90a5e5403eb863309376c7f02af96279ba897f95ebfc06dd176ec6829db10f8401c1530fe58e15bfd1bc706a68563df5243a72035be7bc46d68f51088144eeb65d1e1c11ebd2d78e50e078a336219869e955dc0d0545b855d1cae36df10aacfc7d6de3ab1654353ed74e09787891d797b98b0bcc2dfa1551ea196b7234753df3e665e8f90997c67e1d76c5e31e81f6a2d2a16c70a913d91a8c6aaabe91abd4fac20d0a", "outCiphertext": "a71aa581dda10240d4fd04f88bf1162883e1f5a974e88ce4a894a4361677cd32cfe98148cf1e31e14aff6244224cc12546b796cae2d64f401e63f87fc4e2dd42151b142801190ef9475df6fd4402aac2"}]	a00ef5e726b8cb7e1c76f142be4311e11bbb1b84d2a2b2bbd03adc520e046f1603a26d6e03607a98d1f1fe8428db281f972401ec6e54bed030738eee4ede6304
2061607	007b86024da7fd30ab6ba6f348018ddbb4adea06b704af91cd3036835718216f	2023-04-23 10:35:03	236	1	4	892f2085	2061607	586716896	1	1	4	0	0	312503896	118.0952	0	0	0	0	0	0	[]	[]	[]	\N
2061607	e83d0615c198665178bba02114364f3d301deb044069f797ffe6278edd8f3c9c	2023-04-23 10:35:03	9313	1	5	26a7270a	2061647	0	0	1	0	3177313507	1200.7068	\N	\N	3177313507	1200.7068	341169700	128.928	0.36848010810347	0	[]	[]	[]	\N
2061607	9a333d5e57e6a07b5a2b78ffb41dd339b6d56b5bf755be5b33d63e01022dbeef	2023-04-23 10:35:03	207	1	5	26a7270a	0	0	0	1	1	12600000000	4761.54	12599998080	4761.5396	1920	0.0007	9275.362	0.0035	122288.06916667	0	[]	[]	[]	\N
2061607	bd3a622a11649b8e100701626ed2601d60ae9c60fef21f9e459b4596ac32d947	2023-04-23 10:35:03	245	1	4	892f2085	2061647	0	0	1	2	100000000	37.79	99999512	37.7898	488	0.0002	1991.8368	0.0008	0.015578703703704	0	[]	[]	[]	\N
2061607	ea62649a1b8c7e7234662966bd8a67f966c91e328e6bc4797a9243601e886b00	2023-04-23 10:35:03	245	1	4	892f2085	2061647	0	0	1	2	32879438	12.4251	32878950	12.425	488	0.0002	1991.8368	0.0008	0.0033412206671296	0	[]	[]	[]	\N
2061608	c684adcd68414c8afbd3fd865dc47e12a7e2534b3a98f20a313d6db4d7c7d11b	2023-04-23 10:35:43	205	1	4	892f2085	2061608	0	1	1	4	0	0	312501000	118.0941	0	0	0	0	0	0	[]	[]	[]	\N
2061608	46f7ad91df7647a6609c492d6bf29333f8a7246771dab41f9ff9cf25b856c0d7	2023-04-23 10:35:43	9313	1	5	26a7270a	2061647	0	0	1	0	47476000000	17941.1816	\N	\N	47476000000	17941.1816	5097819600	1926.4663	5.5058972222222	0	[]	[]	[]	\N
2061609	9485e9c5421574b29a5d74c33fe7f9c84526aff8c4d043c30c296b5a08fe0014	2023-04-23 10:37:27	205	1	4	892f2085	2061609	0	1	1	4	0	0	312514272	118.0991	0	0	0	0	0	0	[]	[]	[]	\N
2061609	05349e6252ef225f6238498b3c51fa59e4535de9f577df951ba292085f0b3ed9	2023-04-23 10:37:27	9199	1	5	26a7270a	2061647	0	0	0	1	\N	\N	5450035769	2059.5686	0	0	0	0	0	0	[]	[]	[]	\N
